batchsize,depth,entangler_operation,have_less_rotations,input_activation_function,is_data_encoding_hardware_efficient,learning_rate,map_type,output_circuit,use_reuploading,dataset,task_id,val_binary_accuracy,val_auc
16,9,cz,False,tanh,True,0.006650034710727628,full,2Z,False,wilt,146820,0.9783040702342987,0.9902157843112945
16,9,cz,False,tanh,True,0.01313066205473939,pairs,mZ,False,breast-w,15,0.9513871550559998,0.9860882103443146
16,9,cz,False,tanh,True,0.04313039964396045,ring,mZ,False,banknote-authentication,10093,0.8586163103580475,0.9732227087020874
16,9,cz,False,tanh,True,0.049787063425539575,full,mZ,True,breast-w,15,0.941366457939148,0.9883414268493652
16,9,cz,False,tanh,True,0.05887659239134686,ring,mZ,False,blood-transfusion-service-center,10101,0.7780720710754394,0.7090929985046387
16,9,cz,False,tanh,True,0.07057780029879325,full,2Z,True,blood-transfusion-service-center,10101,0.7874774754047393,0.7457860231399536
16,9,cz,False,tanh,True,0.13242459988598437,pairs,mZ,True,ilpd,9971,0.7135593116283416,0.5439511179924011
16,9,cz,False,tanh,True,0.43041972272605994,ring,mZ,True,ilpd,9971,0.7135593116283416,0.566765946149826
16,9,cz,True,linear,False,0.00010889988540954173,ring,mZ,True,diabetes,37,0.6510594606399536,0.5052507162094116
16,9,cz,True,linear,False,0.00027244192223816724,ring,mZ,True,diabetes,37,0.6510594606399536,0.4923490047454834
16,9,cz,True,linear,False,0.0003617519978583356,ring,2Z,True,diabetes,37,0.6484449684619904,0.5183504283428192
16,9,cz,True,linear,False,0.00046344852332765404,ring,2Z,False,blood-transfusion-service-center,10101,0.7593873858451843,0.7022445797920227
16,9,cz,True,linear,False,0.0006108377351129679,full,2Z,True,diabetes,37,0.6523752510547638,0.5288433045148849
16,9,cz,True,linear,False,0.0006248171029232534,ring,mZ,False,breast-w,15,0.6995238184928894,0.9811025202274323
16,9,cz,True,linear,False,0.0010940265798189436,full,2Z,True,phoneme,9952,0.7041086494922638,0.5723804652690887
16,9,cz,True,linear,False,0.0017659133741646296,ring,2Z,False,wilt,146820,0.9586669921875,0.9589947938919068
16,9,cz,True,linear,False,0.0026232802267028487,full,2Z,False,blood-transfusion-service-center,10101,0.7661081075668335,0.7261868000030518
16,9,cz,True,linear,False,0.00286487799241597,ring,2Z,True,breast-w,15,0.8068322896957397,0.9498685240745545
16,9,cz,True,linear,False,0.00477519684917547,pairs,2Z,False,banknote-authentication,10093,0.9978155076503754,0.9999148666858673
16,9,cz,True,linear,False,0.017811031116186978,full,mZ,False,diabetes,37,0.6731203079223633,0.7032806098461151
16,9,cz,True,linear,False,0.018152179441691414,ring,mZ,False,breast-w,15,0.824016559123993,0.9749410927295685
16,9,cz,True,linear,False,0.02351779776791283,full,2Z,True,banknote-authentication,10093,0.6698825716972351,0.723864209651947
16,9,cz,True,linear,False,0.02556448174965989,full,2Z,False,phoneme,9952,0.6134048700332642,0.6298391580581665
16,9,cz,True,linear,False,0.07614789832170386,full,2Z,True,blood-transfusion-service-center,10101,0.7553693771362304,0.6125100314617157
16,9,cz,True,linear,False,0.08955155749879715,ring,mZ,True,diabetes,37,0.6510594606399536,0.5499843299388886
16,9,cz,True,linear,False,0.12840838947282768,full,mZ,False,diabetes,37,0.6640464782714843,0.6406965732574463
16,9,cz,True,linear,False,0.1508552209152132,full,mZ,True,banknote-authentication,10093,0.5619591653347016,0.5668212115764618
16,9,cz,True,linear,True,0.00015841734010970957,pairs,2Z,True,ilpd,9971,0.7135593116283416,0.5550845980644226
16,9,cz,True,linear,True,0.0014078487027522639,ring,mZ,False,breast-w,15,0.7754658401012421,0.9495301842689514
16,9,cz,True,linear,True,0.0028973843466912137,pairs,mZ,False,breast-w,15,0.7997308492660522,0.9501315534114838
16,9,cz,True,linear,True,0.003655861226566691,full,mZ,False,phoneme,9952,0.6917108237743378,0.738691645860672
16,9,cz,True,linear,True,0.008320827337698162,ring,2Z,True,ilpd,9971,0.7152834534645081,0.6350476324558259
16,9,cz,True,linear,True,0.011171264912984195,pairs,mZ,True,wilt,146820,0.9683824419975281,0.9644868195056915
16,9,cz,True,linear,True,0.0677888175984248,full,mZ,False,ilpd,9971,0.7135593116283416,0.5912095755338669
16,9,cz,True,linear,True,0.06818313683047382,ring,2Z,True,breast-w,15,0.9013457536697388,0.9792557060718536
16,9,cz,True,linear,True,0.12068039958972833,ring,mZ,True,wilt,146820,0.796885859966278,0.7364530563354492
16,9,cz,True,linear,True,0.14949791629670423,ring,2Z,False,phoneme,9952,0.4849654257297516,0.6840097010135651
16,9,cz,True,linear,True,0.20959094078525634,pairs,mZ,False,wilt,146820,0.6309592217206955,0.6701079189777375
16,9,cz,True,linear,True,0.46047079044395434,full,mZ,True,banknote-authentication,10093,0.6326192796230317,0.723950469493866
16,9,cz,True,linear,True,0.47881662554257626,pairs,2Z,False,breast-w,15,0.8628157258033753,0.9376503646373748
16,9,cz,True,tanh,False,0.0002668098973238785,full,mZ,True,phoneme,9952,0.70725337266922,0.646984589099884
16,9,cz,True,tanh,False,0.00032942703020850397,pairs,2Z,False,breast-w,15,0.9584886014461518,0.988763028383255
16,9,cz,True,tanh,False,0.0003465373808381,full,mZ,False,blood-transfusion-service-center,10101,0.7620540499687195,0.7163685441017151
16,9,cz,True,tanh,False,0.0003756726482445564,ring,2Z,False,ilpd,9971,0.7135593116283416,0.7276095986366272
16,9,cz,True,tanh,False,0.0009550842850615522,ring,2Z,True,blood-transfusion-service-center,10101,0.7487207233905793,0.6342707395553588
16,9,cz,True,tanh,False,0.0015130694152768924,full,mZ,True,phoneme,9952,0.7055887639522552,0.6816036939620972
16,9,cz,True,tanh,False,0.005298072754969992,ring,mZ,False,diabetes,37,0.7499487340450287,0.8190398931503295
16,9,cz,True,tanh,False,0.005419173259326654,full,mZ,True,wilt,146820,0.9406905174255371,0.6014720231294632
16,9,cz,True,tanh,False,0.0071351184092727955,ring,mZ,False,phoneme,9952,0.8056976079940796,0.8790410816669464
16,9,cz,True,tanh,False,0.013356588164985514,pairs,2Z,True,wilt,146820,0.8861360669136047,0.7618985056877137
16,9,cz,True,tanh,False,0.016478174520267445,ring,2Z,False,phoneme,9952,0.7650058150291443,0.8154432296752929
16,9,cz,True,tanh,False,0.03538255768364634,pairs,2Z,True,breast-w,15,0.7926293969154358,0.9058749437332153
16,9,cz,True,tanh,False,0.07475493425793038,full,mZ,False,ilpd,9971,0.7170075893402099,0.636243125796318
16,9,cz,True,tanh,False,0.08038384992398795,full,2Z,False,blood-transfusion-service-center,10101,0.7767927885055542,0.7501805901527405
16,9,cz,True,tanh,False,0.08939567168296805,pairs,2Z,False,breast-w,15,0.9699585855007171,0.9925769686698913
16,9,cz,True,tanh,False,0.13806027460164286,ring,mZ,False,blood-transfusion-service-center,10101,0.7673873841762543,0.7014189958572388
16,9,cz,True,tanh,False,0.3507419051400984,pairs,2Z,True,breast-w,15,0.6466252684593201,0.6897883534431457
16,9,cz,True,tanh,False,0.4811279722066288,full,2Z,False,breast-w,15,0.6436231970787049,0.6204252898693084
16,9,cz,True,tanh,True,0.00010695331060854459,ring,2Z,True,diabetes,37,0.6536568641662598,0.7468931794166564
16,9,cz,True,tanh,True,0.0001689192866186617,ring,mZ,False,wilt,146820,0.9460632801055908,0.4006416380405426
16,9,cz,True,tanh,True,0.00036850546047073135,pairs,2Z,True,phoneme,9952,0.8256832361221313,0.9064934015274048
16,9,cz,True,tanh,True,0.0004676676930053385,ring,2Z,False,banknote-authentication,10093,0.8477679073810578,0.9344291627407074
16,9,cz,True,tanh,True,0.002151027400695217,pairs,2Z,True,breast-w,15,0.9670807301998139,0.9902075529098511
16,9,cz,True,tanh,True,0.002621129088101624,ring,mZ,False,wilt,146820,0.9460632801055908,0.4534552961587906
16,9,cz,True,tanh,True,0.002798944061492381,pairs,2Z,True,wilt,146820,0.9855359077453614,0.9937301874160767
16,9,cz,True,tanh,True,0.01680391288629644,ring,mZ,False,diabetes,37,0.6641148328781128,0.7001182496547699
16,9,cz,True,tanh,True,0.10626535316716725,ring,2Z,True,breast-w,15,0.9628157198429108,0.9905466079711914
16,9,cz,True,tanh,True,0.13101044766781453,ring,mZ,True,breast-w,15,0.952774316072464,0.9860081076622009
16,9,cz,True,tanh,True,0.15643997617520877,pairs,2Z,False,diabetes,37,0.6679767608642578,0.7020356357097626
16,9,sqiswap,False,linear,False,0.0004313054722316265,full,2Z,True,banknote-authentication,10093,0.6566698372364044,0.6936767935752869
16,9,sqiswap,False,linear,False,0.0008616229649328356,full,2Z,True,wilt,146820,0.9419293284416199,0.5535609424114227
16,9,sqiswap,False,linear,False,0.0027654023143176974,pairs,mZ,False,ilpd,9971,0.7153126657009125,0.534366887807846
16,9,sqiswap,False,linear,False,0.004444722327262127,full,mZ,False,banknote-authentication,10093,0.9861366808414459,0.9978279888629913
16,9,sqiswap,False,linear,False,0.01032265107597147,ring,mZ,False,blood-transfusion-service-center,10101,0.7674414455890656,0.7262928545475006
16,9,sqiswap,False,linear,False,0.026056723445632597,ring,2Z,False,banknote-authentication,10093,0.9992700755596161,1.0000000238418578
16,9,sqiswap,False,linear,False,0.03955862730481812,ring,mZ,False,phoneme,9952,0.5975189983844758,0.6281888127326966
16,9,sqiswap,False,linear,False,0.07273330196758018,ring,2Z,False,diabetes,37,0.7382433295249939,0.8093504130840301
16,9,sqiswap,False,linear,False,0.11292414818977532,pairs,mZ,True,wilt,146820,0.9462698876857758,0.5588265866041183
16,9,sqiswap,False,linear,False,0.1588474574284124,pairs,2Z,True,diabetes,37,0.6523923397064209,0.5462820410728455
16,9,sqiswap,False,linear,False,0.16976069143559255,ring,mZ,True,ilpd,9971,0.7135593116283416,0.5783531397581101
16,9,sqiswap,False,linear,False,0.18297891151207146,ring,2Z,True,wilt,146820,0.9239481270313263,0.5699908673763275
16,9,sqiswap,False,linear,False,0.21823772384237303,full,2Z,False,diabetes,37,0.6574504435062408,0.6072521418333053
16,9,sqiswap,False,linear,False,0.27853307911436403,pairs,mZ,False,banknote-authentication,10093,0.6384957134723663,0.7694894909858704
16,9,sqiswap,False,linear,True,0.00010352527362817842,pairs,2Z,True,ilpd,9971,0.7135593116283416,0.5054433971643448
16,9,sqiswap,False,linear,True,0.00010657528579302784,ring,mZ,True,banknote-authentication,10093,0.8068602561950684,0.9594521403312684
16,9,sqiswap,False,linear,True,0.00010857088026574162,full,2Z,False,wilt,146820,0.9460632801055908,0.9041007220745086
16,9,sqiswap,False,linear,True,0.00013282652676822282,pairs,2Z,False,ilpd,9971,0.7135593116283416,0.6503615736961365
16,9,sqiswap,False,linear,True,0.00014247308962718442,ring,2Z,False,ilpd,9971,0.7135593116283416,0.6612724900245667
16,9,sqiswap,False,linear,True,0.00033491896548745395,full,2Z,False,wilt,146820,0.9460632801055908,0.9551426708698273
16,9,sqiswap,False,linear,True,0.00046688137259530573,ring,mZ,False,wilt,146820,0.9458566665649414,0.7101180791854859
16,9,sqiswap,False,linear,True,0.0014542626777225588,full,2Z,True,phoneme,9952,0.814956521987915,0.8814252495765686
16,9,sqiswap,False,linear,True,0.001834397743600947,ring,2Z,False,banknote-authentication,10093,0.9162170827388764,0.9660034894943237
16,9,sqiswap,False,linear,True,0.0031279913360895834,full,2Z,True,ilpd,9971,0.7152542352676392,0.5615192770957946
16,9,sqiswap,False,linear,True,0.00517527231818026,pairs,mZ,True,ilpd,9971,0.7187609493732452,0.5538974523544311
16,9,sqiswap,False,linear,True,0.005902942081361346,pairs,mZ,False,blood-transfusion-service-center,10101,0.7579639554023743,0.6642701506614686
16,9,sqiswap,False,linear,True,0.01255105559830651,pairs,2Z,False,diabetes,37,0.7356459259986877,0.8051154017448425
16,9,sqiswap,False,linear,True,0.01586156216859246,ring,2Z,False,wilt,146820,0.9460632801055908,0.9472921550273895
16,9,sqiswap,False,linear,True,0.01897310964546718,ring,mZ,True,breast-w,15,0.7724637746810913,0.9478642344474792
16,9,sqiswap,False,linear,True,0.036257080875714186,ring,mZ,False,blood-transfusion-service-center,10101,0.7659639656543732,0.6311288774013519
16,9,sqiswap,False,linear,True,0.06446685871296035,ring,2Z,True,wilt,146820,0.8212480425834656,0.6939496755599975
16,9,sqiswap,False,linear,True,0.06954616255036175,pairs,mZ,False,diabetes,37,0.6731886506080628,0.6844401776790618
16,9,sqiswap,False,linear,True,0.08122225580462891,full,2Z,False,breast-w,15,0.9585093021392822,0.9858446419239044
16,9,sqiswap,False,linear,True,0.16073860104056598,ring,2Z,False,wilt,146820,0.7855324886739254,0.6745932132005692
16,9,sqiswap,False,linear,True,0.30740129551316936,pairs,2Z,False,blood-transfusion-service-center,10101,0.7620540499687195,0.5877909690141678
16,9,sqiswap,False,tanh,False,0.00024832726563453304,full,mZ,True,blood-transfusion-service-center,10101,0.7647387385368347,0.5934669077396393
16,9,sqiswap,False,tanh,False,0.0004870123710281205,pairs,2Z,False,breast-w,15,0.9656521618366242,0.9912715137004853
16,9,sqiswap,False,tanh,False,0.0009380006503570977,full,2Z,False,wilt,146820,0.9747865378856659,0.9857216596603393
16,9,sqiswap,False,tanh,False,0.0013630079552727364,full,2Z,False,blood-transfusion-service-center,10101,0.7741261303424836,0.7498796164989472
16,9,sqiswap,False,tanh,False,0.004200627700285002,ring,2Z,False,banknote-authentication,10093,0.9978102207183838,1.0000000238418578
16,9,sqiswap,False,tanh,False,0.0077706393579863595,full,2Z,False,diabetes,37,0.7213431358337402,0.7874643862247467
16,9,sqiswap,False,tanh,False,0.017607139246883695,full,mZ,False,ilpd,9971,0.7239626049995422,0.6494999885559082
16,9,sqiswap,False,tanh,False,0.024848869015064258,pairs,2Z,True,blood-transfusion-service-center,10101,0.7727027118206025,0.686027979850769
16,9,sqiswap,False,tanh,False,0.042926613437881816,ring,mZ,True,blood-transfusion-service-center,10101,0.7540540575981141,0.618535727262497
16,9,sqiswap,False,tanh,False,0.07498351014192102,full,2Z,True,phoneme,9952,0.7046645522117615,0.5489627003669739
16,9,sqiswap,False,tanh,False,0.09746083162458,pairs,mZ,False,banknote-authentication,10093,0.6100232779979706,0.7942134201526642
16,9,sqiswap,False,tanh,False,0.1080105163890124,ring,2Z,False,ilpd,9971,0.7135593116283416,0.7500477194786072
16,9,sqiswap,False,tanh,False,0.21725864780798912,pairs,mZ,False,banknote-authentication,10093,0.6225431084632873,0.7834310531616211
16,9,sqiswap,False,tanh,False,0.2485903015554295,pairs,mZ,True,wilt,146820,0.9458566665649414,0.5764807045459748
16,9,sqiswap,False,tanh,True,0.00028061624596869346,ring,mZ,False,diabetes,37,0.673154479265213,0.7917991578578949
16,9,sqiswap,False,tanh,True,0.0003919826510759598,full,2Z,True,phoneme,9952,0.8395659625530243,0.9170115292072296
16,9,sqiswap,False,tanh,True,0.00045294408646602064,pairs,mZ,True,breast-w,15,0.6609523952007293,0.9757874369621277
16,9,sqiswap,False,tanh,True,0.0014407870927139626,full,mZ,False,breast-w,15,0.9441407740116119,0.986946576833725
16,9,sqiswap,False,tanh,True,0.0019201944288850356,full,2Z,False,breast-w,15,0.9556521594524383,0.990626847743988
16,9,sqiswap,False,tanh,True,0.005899427719436804,ring,2Z,True,phoneme,9952,0.8421517014503479,0.9103198528289795
16,9,sqiswap,False,tanh,True,0.008949197844606563,ring,2Z,True,phoneme,9952,0.8367885231971741,0.9073779821395874
16,9,sqiswap,False,tanh,True,0.017723827369847206,full,mZ,False,wilt,146820,0.9460632801055908,0.7275109648704529
16,9,sqiswap,False,tanh,True,0.01784132153004195,full,mZ,False,banknote-authentication,10093,0.902364331483841,0.9796184480190278
16,9,sqiswap,False,tanh,True,0.0277652105770978,full,2Z,False,wilt,146820,0.9462698936462403,0.8974862635135651
16,9,sqiswap,False,tanh,True,0.04508328468907144,full,2Z,True,phoneme,9952,0.6713664710521698,0.7221950829029083
16,9,sqiswap,False,tanh,True,0.05321610800506795,full,mZ,True,banknote-authentication,10093,1.0,1.0
16,9,sqiswap,False,tanh,True,0.20877823083508587,full,mZ,True,phoneme,9952,0.6013952255249023,0.6813166558742523
16,9,sqiswap,False,tanh,True,0.4128205774501884,ring,mZ,False,diabetes,37,0.6731373906135559,0.6756681084632874
16,9,sqiswap,True,linear,False,0.0003294362210236188,full,2Z,True,diabetes,37,0.6523581624031067,0.49952279329299926
16,9,sqiswap,True,linear,False,0.000939981912590548,full,mZ,False,banknote-authentication,10093,0.9700994372367859,0.996886032819748
16,9,sqiswap,True,linear,False,0.003167377962094529,ring,2Z,False,breast-w,15,0.9456728637218476,0.9879839718341827
16,9,sqiswap,True,linear,False,0.0038332204517895724,ring,mZ,False,wilt,146820,0.9526778280735015,0.9473946213722229
16,9,sqiswap,True,linear,False,0.005055515004601345,ring,2Z,False,blood-transfusion-service-center,10101,0.7807927966117859,0.7271499752998352
16,9,sqiswap,True,linear,False,0.00899376181068127,pairs,2Z,False,phoneme,9952,0.8190312862396241,0.8917150855064392
16,9,sqiswap,True,linear,False,0.023400253530611988,pairs,2Z,False,diabetes,37,0.7343984961509704,0.79680055975914
16,9,sqiswap,True,linear,False,0.025023056270378752,pairs,mZ,False,banknote-authentication,10093,0.9745054423809052,0.9984769523143768
16,9,sqiswap,True,linear,False,0.03687412440520005,ring,mZ,False,diabetes,37,0.6914900958538055,0.7394187867641449
16,9,sqiswap,True,linear,False,0.04813689730939518,pairs,2Z,True,diabetes,37,0.6562884449958801,0.5631737917661667
16,9,sqiswap,True,linear,False,0.09233377515005717,ring,2Z,False,banknote-authentication,10093,0.8681053698062897,0.9815558612346649
16,9,sqiswap,True,linear,False,0.13082319103715676,pairs,2Z,False,banknote-authentication,10093,0.6341690361499787,0.7859606504440307
16,9,sqiswap,True,linear,False,0.17913831989238,ring,mZ,True,wilt,146820,0.9460632801055908,0.541720175743103
16,9,sqiswap,True,linear,True,0.00013349072156943124,ring,2Z,True,diabetes,37,0.6510594606399536,0.6102065563201904
16,9,sqiswap,True,linear,True,0.00013765653190591495,pairs,2Z,True,phoneme,9952,0.7738680124282837,0.8426269233226776
16,9,sqiswap,True,linear,True,0.00025124228894274234,pairs,2Z,True,breast-w,15,0.6752587974071502,0.9702953577041626
16,9,sqiswap,True,linear,True,0.00035014700143659036,full,mZ,True,wilt,146820,0.944203770160675,0.789201021194458
16,9,sqiswap,True,linear,True,0.000522347730529654,pairs,mZ,False,breast-w,15,0.7153002142906189,0.9450105845928192
16,9,sqiswap,True,linear,True,0.000580158010903872,ring,2Z,True,banknote-authentication,10093,0.9803025484085083,0.9970258176326752
16,9,sqiswap,True,linear,True,0.0008049847647533672,pairs,mZ,True,ilpd,9971,0.7135593116283416,0.528201761841774
16,9,sqiswap,True,linear,True,0.0036420405897871514,full,mZ,False,banknote-authentication,10093,0.747090870141983,0.8612672746181488
16,9,sqiswap,True,linear,True,0.004300451321405782,ring,mZ,False,wilt,146820,0.9020468652248382,0.43520988821983336
16,9,sqiswap,True,linear,True,0.013995180166335311,pairs,mZ,False,breast-w,15,0.8111594140529632,0.9451189815998078
16,9,sqiswap,True,linear,True,0.01903357843807327,pairs,mZ,False,breast-w,15,0.8240372598171234,0.947158032655716
16,9,sqiswap,True,linear,True,0.028020628003154798,full,mZ,True,banknote-authentication,10093,0.9978155136108399,0.9999568641185761
16,9,sqiswap,True,linear,True,0.03787985046563848,full,mZ,False,wilt,146820,0.877657288312912,0.5264803767204285
16,9,sqiswap,True,linear,True,0.045350725789556325,full,mZ,True,breast-w,15,0.7840372622013092,0.9529917597770691
16,9,sqiswap,True,linear,True,0.07719033186258997,full,mZ,True,phoneme,9952,0.6885479509830474,0.6896416306495666
16,9,sqiswap,True,linear,True,0.16284409417178666,pairs,2Z,False,phoneme,9952,0.46139282584190366,0.6695739924907684
16,9,sqiswap,True,linear,True,0.18140058901350897,full,mZ,True,banknote-authentication,10093,0.8163122832775116,0.9077445924282074
16,9,sqiswap,True,linear,True,0.18574116417516529,pairs,2Z,False,wilt,146820,0.581290752440691,0.659839290380478
16,9,sqiswap,True,linear,True,0.21573781934351555,full,2Z,True,blood-transfusion-service-center,10101,0.7659819900989533,0.6481768250465393
16,9,sqiswap,True,linear,True,0.22002566186457528,full,2Z,False,banknote-authentication,10093,0.7332169651985169,0.9020236909389496
16,9,sqiswap,True,linear,True,0.2572098917546809,ring,mZ,False,blood-transfusion-service-center,10101,0.7634054124355316,0.5520353049039841
16,9,sqiswap,True,tanh,False,0.00024092399180217322,ring,mZ,False,ilpd,9971,0.7135593116283416,0.5558761596679688
16,9,sqiswap,True,tanh,False,0.0008106614139126751,full,2Z,True,phoneme,9952,0.7042941749095917,0.6569616019725799
16,9,sqiswap,True,tanh,False,0.011224121904872581,full,mZ,False,wilt,146820,0.9714828968048096,0.9813459813594818
16,9,sqiswap,True,tanh,False,0.013363926442705442,full,2Z,False,ilpd,9971,0.7187025070190429,0.6669308841228485
16,9,sqiswap,True,tanh,False,0.023384156401524407,pairs,2Z,True,phoneme,9952,0.7163243651390075,0.7154483556747436
16,9,sqiswap,True,tanh,False,0.0362520108746124,pairs,2Z,True,banknote-authentication,10093,0.8607690751552581,0.9312087416648864
16,9,sqiswap,True,tanh,False,0.07180130728477682,full,2Z,False,phoneme,9952,0.4879276990890503,0.6521175920963287
16,9,sqiswap,True,tanh,False,0.11131180038196421,full,mZ,True,breast-w,15,0.6638095259666443,0.5730175524950027
16,9,sqiswap,True,tanh,True,0.0001500818732686363,full,mZ,True,breast-w,15,0.6552174091339111,0.9567797064781189
16,9,sqiswap,True,tanh,True,0.00021828735568818516,ring,2Z,True,wilt,146820,0.9586699903011322,0.9300550937652587
16,9,sqiswap,True,tanh,True,0.0003537024570651145,pairs,mZ,False,phoneme,9952,0.7403789162635803,0.7882732093334198
16,9,sqiswap,True,tanh,True,0.0007438120173465162,pairs,mZ,False,phoneme,9952,0.7450051248073578,0.7943270742893219
16,9,sqiswap,True,tanh,True,0.00084044453111887,full,mZ,False,blood-transfusion-service-center,10101,0.7634054005146027,0.7161191403865814
16,9,sqiswap,True,tanh,True,0.0008421466803827777,ring,mZ,False,wilt,146820,0.9460632801055908,0.44645875692367554
16,9,sqiswap,True,tanh,True,0.0020191175376310455,full,mZ,False,blood-transfusion-service-center,10101,0.7647387325763703,0.720568162202835
16,9,sqiswap,True,tanh,True,0.002701606204348153,ring,2Z,True,ilpd,9971,0.7153126776218415,0.6922892272472382
16,9,sqiswap,True,tanh,True,0.0028148166599680446,pairs,2Z,False,blood-transfusion-service-center,10101,0.7634054005146027,0.7372147679328919
16,9,sqiswap,True,tanh,True,0.0040468350223641005,ring,2Z,False,diabetes,37,0.6758031487464905,0.6939244925975799
16,9,sqiswap,True,tanh,True,0.007321366370117075,full,mZ,True,wilt,146820,0.9816085815429687,0.9789537966251374
16,9,sqiswap,True,tanh,True,0.00943490285211654,ring,mZ,True,banknote-authentication,10093,0.9992753624916076,0.9998509824275971
16,9,sqiswap,True,tanh,True,0.03265835405091584,full,2Z,False,blood-transfusion-service-center,10101,0.7634054005146027,0.7398692905902863
16,9,sqiswap,True,tanh,True,0.04491406991361432,pairs,mZ,False,blood-transfusion-service-center,10101,0.7714054048061371,0.7157980978488923
16,9,sqiswap,True,tanh,True,0.10426494616022869,ring,2Z,False,breast-w,15,0.9642650067806244,0.9890517592430115
16,9,sqiswap,True,tanh,True,0.1934256742732402,full,2Z,True,breast-w,15,0.8141200840473175,0.9182822108268738
16,9,sqiswap,True,tanh,True,0.29860008669325766,pairs,mZ,True,banknote-authentication,10093,0.6705067157745361,0.7955496609210968
16,9,sqiswap,True,tanh,True,0.2995530971008961,ring,mZ,True,blood-transfusion-service-center,10101,0.7700360417366028,0.6461644291877746
16,10,cz,False,linear,False,0.0006656813745439411,full,2Z,False,phoneme,9952,0.8147713422775269,0.8903054893016815
16,10,cz,False,linear,False,0.0007014348061305125,ring,2Z,False,ilpd,9971,0.7152834475040436,0.6802877604961395
16,10,cz,False,linear,False,0.0014644890856276762,ring,2Z,False,ilpd,9971,0.7135593175888062,0.7051095962524414
16,10,cz,False,linear,False,0.0017055944131030363,pairs,2Z,False,banknote-authentication,10093,0.9846979796886444,0.9989558100700379
16,10,cz,False,linear,False,0.003163914497519835,pairs,2Z,False,wilt,146820,0.9663150489330292,0.9832255423069001
16,10,cz,False,linear,False,0.02647634358909414,full,mZ,False,diabetes,37,0.6706766903400421,0.6980811953544617
16,10,cz,False,linear,False,0.043087293222474,ring,mZ,True,ilpd,9971,0.7135593116283416,0.5649349689483643
16,10,cz,False,linear,False,0.05513482656585728,full,2Z,False,breast-w,15,0.9055486500263215,0.9754293382167816
16,10,cz,False,linear,False,0.07478783645964704,pairs,2Z,False,breast-w,15,0.9656521677970886,0.9901538133621216
16,10,cz,False,linear,False,0.12957257636279632,full,mZ,False,banknote-authentication,10093,0.6340897083282471,0.7523382723331451
16,10,cz,False,linear,False,0.28890571012694216,ring,2Z,True,wilt,146820,0.895226126909256,0.5439217537641525
16,10,cz,False,linear,False,0.4676202662027575,pairs,2Z,False,blood-transfusion-service-center,10101,0.7633873879909515,0.5863404333591461
16,10,cz,False,linear,False,0.4873734643921183,full,2Z,False,wilt,146820,0.5742163240909577,0.643963634967804
16,10,cz,False,linear,True,0.0001582674520361201,pairs,2Z,True,wilt,146820,0.9396583080291748,0.7807219922542572
16,10,cz,False,linear,True,0.0004823367859595406,full,mZ,False,banknote-authentication,10093,0.7769596934318542,0.8071578502655029
16,10,cz,False,linear,True,0.00057916517732028,pairs,2Z,True,banknote-authentication,10093,0.9847032785415649,0.9989887118339539
16,10,cz,False,linear,True,0.0007892508499439573,pairs,2Z,False,wilt,146820,0.9460632801055908,0.9603174448013305
16,10,cz,False,linear,True,0.0010456245340645502,pairs,2Z,False,wilt,146820,0.9460632801055908,0.9606339335441589
16,10,cz,False,linear,True,0.001205759995390295,ring,mZ,False,phoneme,9952,0.7122475564479828,0.7486020028591156
16,10,cz,False,linear,True,0.003883257235263958,pairs,mZ,True,wilt,146820,0.9532959461212158,0.9324047684669494
16,10,cz,False,linear,True,0.013702940857040024,ring,mZ,False,ilpd,9971,0.7135593116283416,0.6660824358463288
16,10,cz,False,linear,True,0.020337452226326498,full,mZ,False,banknote-authentication,10093,0.8032000362873077,0.8363274991512298
16,10,cz,False,linear,True,0.02117429758144128,full,mZ,False,breast-w,15,0.8369358122348786,0.9662650346755981
16,10,cz,False,linear,True,0.04030127661629791,pairs,mZ,False,ilpd,9971,0.7135593116283416,0.6645177841186524
16,10,cz,False,linear,True,0.042532034982068284,pairs,2Z,False,breast-w,15,0.957101434469223,0.9872505187988281
16,10,cz,False,linear,True,0.049865185336440625,full,2Z,False,wilt,146820,0.9460632801055908,0.7881731510162353
16,10,cz,False,linear,True,0.08250144403079337,full,2Z,True,breast-w,15,0.9470393359661102,0.9871203660964966
16,10,cz,False,linear,True,0.2748090796606346,pairs,2Z,True,ilpd,9971,0.7101402640342712,0.535488623380661
16,10,cz,False,tanh,False,0.00012649503251313388,ring,2Z,True,phoneme,9952,0.7181751966476441,0.7129415452480317
16,10,cz,False,tanh,False,0.00023973377002313158,ring,2Z,False,ilpd,9971,0.7135593116283416,0.7204458355903626
16,10,cz,False,tanh,False,0.00026115989535585376,full,2Z,True,banknote-authentication,10093,0.7405532658100128,0.8351265609264373
16,10,cz,False,tanh,False,0.0020231496163368432,full,2Z,True,ilpd,9971,0.7152834594249725,0.5596785992383957
16,10,cz,False,tanh,False,0.002384084889581892,full,mZ,False,ilpd,9971,0.7135593116283416,0.5697549402713775
16,10,cz,False,tanh,False,0.0033519552832000253,ring,mZ,False,wilt,146820,0.975821316242218,0.9871012508869171
16,10,cz,False,tanh,False,0.005275250605869351,full,2Z,False,phoneme,9952,0.8258714973926544,0.8968318641185761
16,10,cz,False,tanh,False,0.02337674600173786,pairs,2Z,True,wilt,146820,0.925607430934906,0.8736252427101135
